,y_
1191,-2.2019508786782027
1192,-2.3051525095107337
1193,-2.2987300067288894
1194,-2.256557519075449
1195,-2.282795253519688
1196,-2.278615770005624
1197,-2.2503400686616652
1198,-2.248291097568431
1199,-2.28811567002941
1200,-2.2575904580548385
1201,-2.2912366750981104
1202,-2.1974201999772887
1203,-2.097817577644406
1204,-2.2912578506498305
1205,-2.2639520350950604
1206,-2.2837462035921936
1207,-2.2827467850998846
1208,-2.285204816664707
1209,-2.2852668581169935
1210,-2.277294336747033
1211,-2.2566378659648496
1212,-2.2573803060226894
1213,-2.2407747368212223
1214,-2.260763838099808
1215,-2.274887819345204
1216,-2.276840889581801
1217,-2.2680880917100157
1218,-2.2219048031633792
1219,-2.2455948165949087
1220,-2.230876772062971
1221,-2.245067982176632
1222,-2.1504482075383122
1223,-2.2464985990343123
1224,-2.259087783784442
1225,-2.290843655390259
1226,-2.2921280044203485
1227,-2.215785028561559
1228,-2.0334907141758416
1229,-2.023463113999605
1230,-2.233216480708137
1231,-1.9490941618017066
1232,-2.2352406151045656
1233,-2.002522697411977
1234,-2.0279548380672154
1235,-2.2468109472781426
1236,-1.9644107679392278
1237,-2.2416109182197506
1238,-2.2413296733280395
1239,-2.2505357882157586
1240,-2.21561626570805
1241,-2.3274552953930283
1242,-2.2399077608150066
1243,-2.288258019177264
1244,-2.2347228812059696
1245,-2.2810217479568538
1246,-2.3254223744756675
1247,-2.239972566082724
1248,-2.279565247639977
1249,-2.2883937150003586
1250,-2.25716691347319
1251,-2.2794210156834795
1252,-2.257589909360448
1253,-2.2937141557686993
1254,-2.2661435411043285
1255,-2.294070626745332
1256,-2.25001776997522
1257,-2.3012831346259968
1258,-2.285054729174666
1259,-2.2681746743465316
1260,-2.2468114204274303
1261,-2.246120248462898
1262,-2.290708392357474
1263,-2.3110066234776525
1264,-2.3079742544894186
1265,-2.2958881769724266
1266,-2.274354652072451
1267,-2.3060387220053293
1268,-2.279339125367989
1269,-2.3022139822644463
1270,-2.271199937554327
1271,-2.2827466130021374
1272,-2.286384759928434
1273,-2.265970196979633
1274,-2.261799339799161
1275,-2.310268319028324
1276,-2.2914776257705385
1277,-2.3210857036804544
1278,-2.3037668266092024
1279,-2.23700093614266
1280,-2.235573728118495
1281,-2.256697559528284
1282,-2.294154655543524
1283,-2.285680586986161
1284,-2.2988023979110364
1285,-2.313067036137128
1286,-2.245314491297725
1287,-2.2647305192136895
1288,-2.283955110193418
1289,-2.2499186828770172
1290,-2.2368643666333528
1291,-2.2578704826502087
1292,-2.258589313368754
1293,-2.262503498043536
1294,-2.261501627078558
1295,-2.2645051519377892
1296,-2.2914411483147976
1297,-2.2669697517086274
1298,-2.2528315972538917
1299,-2.3144894003727656
1300,-2.2911278473157086
1301,-2.2689985314061643
1302,-2.260245813222804
1303,-2.2659164937406175
1304,-2.2801047115235606
1305,-2.2724553463442105
1306,-2.2875321890658795
1307,-2.23464059397827
1308,-2.222710922641867
1309,-2.2372154165466003
1310,-2.248453589231353
1311,-2.2322809291003693
1312,-2.331151561801499
1313,-2.2486700397695443
1314,-2.324372012256423
1315,-2.254854370959115
1316,-2.261210276971209
1317,-2.2852815379570637
1318,-2.2912598947410263
1319,-2.300914995263051
1320,-2.296496021508295
1321,-2.29660280940487
1322,-2.2552309976388516
1323,-2.312220183775
1324,-2.2842547498943766
1325,-2.313432623972998
1326,-2.260886376606239
1327,-2.2744249798078897
1328,-2.2662293832833678
1329,-2.2904735693968923
1330,-2.2793408897767367
1331,-2.2673848573410975
1332,-2.2814188926117214
1333,-2.2582260209052336
1334,-2.268432977399388
1335,-2.261516493436443
1336,-2.270010570378666
1337,-2.199048343811934
1338,-2.2438437530871838
1339,-2.2408391993054186
1340,-2.305508607917891
1341,-2.300970866330871
1342,-2.2376276396957397
1343,-2.2693528365300004
1344,-2.258503356205284
1345,-2.274655503690772
1346,-2.2419285744668143
1347,-2.2562958636769253
1348,-2.245390953800839
1349,-2.1581973249847803
1350,-2.253051452094274
1351,-2.3097475692047396
1352,-2.2934194602844986
1353,-2.2770986415209546
1354,-2.2825023807338756
1355,-2.29289103557027
1356,-2.2883809181099313
1357,-2.268363280567826
1358,-2.3116811857982587
1359,-2.2772813907252303
1360,-2.2994872543466895
1361,-2.3189920377991418
1362,-2.2719370119080944
1363,-2.312190104071483
1364,-2.2758090167370333
1365,-2.2985499046376554
1366,-2.2485153520488312
1367,-2.211779778026367
1368,-2.3197053369388643
1369,-2.276723823064428
1370,-2.2544842055019787
1371,-2.1459795530723147
1372,-2.269191906100752
1373,-2.294594099200282
1374,-2.2852577212807357
1375,-2.186547067193273
1376,-2.2509366868296534
1377,-2.2856821880359433
1378,-2.322419748391741
1379,-2.3152058057379503
1380,-2.295176758027224
1381,-2.2817904149683153
1382,-2.2375104636865704
1383,-2.2625866797764758
1384,-2.3090992062400235
1385,-2.3012716504202078
1386,-2.248241513143801
1387,-2.260747709621655
1388,-2.2970432201540283
1389,-2.2393218617626465
1390,-2.233662917528673
1391,-2.2910139282590154
1392,-2.2302262732999303
1393,-2.243752208583452
1394,-2.3539124390335893
1395,-2.227865923710125
1396,-2.214470303741886
1397,-2.242702602579454
1398,-2.288414363041031
1399,-2.213639344626872
1400,-2.2396264634661125
1401,-2.261014065800844
1402,-2.155501747596915
1403,-2.2574160182870093
1404,-2.242004241152533
1405,-2.283699794258739
1406,-2.1777553203073685
1407,-2.2343984686887195
1408,-2.2362233834091674
1409,-2.163371132636055
1410,-2.2337803595170707
1411,-2.244065525595796
1412,-2.275877767030615
1413,-2.2400636198593924
1414,-2.2742142909570346
1415,-2.236054114601325
1416,-2.2989844508795714
1417,-2.322309771868324
1418,-2.27152013562173
1419,-2.2417454330542084
1420,-2.257253437598323
1421,-2.329174125055811
1422,-2.301586234813751
1423,-2.284176492863833
1424,-2.3015129825442853
1425,-2.2738591246814064
1426,-2.2708683017131444
1427,-2.287679941083255
1428,-2.31453795759728
1429,-2.2926958735109517
1430,-2.2342123415932242
1431,-2.2586633369723423
1432,-2.2733889432227596
1433,-2.280008055366244
1434,-2.320868895977042
1435,-2.2928661783653004
1436,-2.2684567857524742
1437,-2.2513164404987753
1438,-2.273943891828578
1439,-2.2582536036775993
1440,-2.261297769666118
1441,-2.2872446508192077
1442,-2.2380342195290077
1443,-2.263310332788096
1444,-2.2514256172101184
1445,-2.2982362842536226
1446,-2.276739867237213
1447,-2.3116933797491246
1448,-2.2670821139862607
1449,-2.2864702290971195
1450,-2.295613218265162
1451,-2.2469409877389417
1452,-2.3016915221037375
1453,-2.261948634109689
1454,-2.2733258444428976
1455,-2.267558569502914
1456,-2.2551942912854597
1457,-2.2696160542690857
1458,-2.2803776463938084
1459,-2.291025378308488
1460,-2.270454019351981
1461,-2.2954341677630565
1462,-2.3046205522701553
1463,-2.308136848908617
1464,-2.2778420470767546
1465,-2.2992701548441663
1466,-2.3127063419202094
1467,-2.277288961068764
1468,-2.316935979428062
1469,-2.2785601988451316
1470,-2.262685857220088
1471,-2.1572871520005052
1472,-2.243381132766943
1473,-2.284639430880296
1474,-2.2778326583986694
1475,-2.2890542302379364
1476,-2.27764757674578
1477,-2.272660929652667
1478,-2.2699735482779606
1479,-2.279205746663336
1480,-2.3054479518752604
1481,-2.300496910757078
1482,-2.247779290361157
1483,-2.2467365846873584
1484,-2.247294540664272
1485,-2.2924862999263813
1486,-2.2739414841842143
1487,-2.282640871948264
1488,-2.301797565140003
1489,-2.2674706596307934
1490,-2.276987255710384
1491,-2.273267722919017
1492,-2.32200766359469
1493,-2.3005966535173514
1494,-2.2674686872612146
1495,-2.269477205448423
1496,-2.2794254710781288
1497,-2.3140021518641083
1498,-2.323547452020083
1499,-2.2835241254027734
1500,-2.2703822477998075
1501,-2.26347526732862
1502,-2.2346712724202797
1503,-2.2691608583466953
1504,-2.265650541614736
1505,-2.2779866682006498
1506,-2.267398603074317
1507,-2.2569151247967505
1508,-2.2862075304620957
1509,-2.2537879633757854
1510,-2.271573708412642
1511,-2.2798764337865345
1512,-2.271694810685766
1513,-2.3018369291637244
1514,-2.3345151309665613
1515,-2.250620491724335
1516,-2.2590109007066976
1517,-2.2732548835194497
1518,-2.2704661978834055
1519,-2.264298716978306
1520,-2.3025244949844947
1521,-2.2668091304930518
1522,-2.2723960645639103
1523,-2.272041554393555
1524,-2.249313785165327
1525,-2.2389793656662182
1526,-2.242423206497029
1527,-2.257235098336573
1528,-2.2710377277371556
1529,-2.2548423828474036
1530,-2.2581149766022697
1531,-2.2291473526927477
1532,-2.219034909626031
1533,-2.2610771724416594
1534,-2.241977465219226
1535,-2.269152307937366
1536,-2.2527621307567456
1537,-2.238843396608
1538,-2.2526526289284203
1539,-2.249834106898787
1540,-2.2821659817917013
1541,-2.2885503948453896
1542,-2.2851747331402468
1543,-2.2731214922198655
1544,-2.260194388281306
1545,-2.266925746203245
1546,-2.2538266599716774
1547,-2.250260353501531
1548,-2.2615698190613767
1549,-2.28777832077012
1550,-2.2711640590285955
1551,-2.242461977880243
1552,-2.2675747054583266
1553,-2.282008412238212
1554,-2.2997256114663784
1555,-2.3214853277408722
1556,-2.2787116015005644
1557,-2.289347714961343
1558,-2.2665025475062084
1559,-2.273579633290863
1560,-2.2931080558487547
1561,-2.25114999395241
1562,-2.269548846829502
1563,-2.26730971517392
1564,-2.279937127872832
1565,-2.3051105450966327
1566,-2.2622743358713473
1567,-2.282941806857408
1568,-2.2622582774929874
1569,-2.2736273376952094
1570,-2.259138701793757
1571,-2.272341788056907
1572,-2.280091002450147
1573,-2.3050656045797258
1574,-2.333064307852525
1575,-2.2470678134130972
1576,-2.314733438361789
1577,-2.245004964503841
1578,-2.3054396468425775
1579,-2.2906099418174675
1580,-2.293802066311306
1581,-2.2946682973383816
1582,-2.277416941919359
1583,-2.2969120582024876
1584,-2.301785752859976
1585,-2.2696373212599976
1586,-2.2499444274178266
1587,-2.144997767034183
1588,-2.2339826357125103
1589,-2.274783234139439
1590,-2.282057131167048
1591,-2.2563530490599715
1592,-2.244660351149869
1593,-2.277271191577556
1594,-2.28394852716656
1595,-2.283609214030637
1596,-2.2701251296261615
1597,-2.254334635227624
1598,-2.2636126114407142
1599,-2.2649326771906417
1600,-2.245743289166437
1601,-2.246566364762799
1602,-2.060688230096453
1603,-2.2419432360122826
1604,-2.0783842513372655
1605,-2.2494418779937817
1606,-2.2368612747384113
1607,-2.2479534908137593
1608,-2.2495644371588313
1609,-2.2439241342266505
1610,-2.2429106534169945
1611,-2.234501023181381
1612,-2.24389399787557
1613,-2.2371084409551014
1614,-2.2391766622543683
1615,-2.2417305637323377
1616,-2.238569144987881
1617,-2.251062270718166
1618,-2.246168805850232
1619,-2.2414776618791925
1620,-2.2201644511062697
1621,-2.238435808482134
1622,-2.2375122521853834
1623,-2.2655234659345984
1624,-2.2435841432898633
1625,-2.2454422752718637
1626,-2.2385233103747817
1627,-2.238195760440462
1628,-2.2411770085917695
1629,-2.232562953276219
1630,-2.228583496532742
1631,-2.2414207356382825
1632,-2.2411980958883007
1633,-2.2424605018870727
1634,-2.240547085601044
1635,-2.2417670029485217
1636,-2.263334038820818
1637,-2.198621801549575
1638,-2.2059565188579353
1639,-2.2526707109600994
1640,-2.2157354868563037
1641,-2.1895536069061925
1642,-2.2989960269446565
1643,-2.1820303359310635
1644,-2.2415347863297628
1645,-2.2375739728368975
1646,-2.2463880678079517
1647,-2.2498740457628834
1648,-2.242018990615644
1649,-2.248436217448806
1650,-2.2488359298845118
1651,-2.234066920320453
1652,-2.2314550838250042
1653,-2.243611195800064
1654,-2.246107320766853
1655,-2.2827650311409684
1656,-2.2702132561482014
1657,-2.186421681628942
1658,-2.19821205352679
1659,-2.180896790602365
1660,-2.2001965611731418
1661,-2.1948034924200726
1662,-2.183561662917997
1663,-2.1827876064341436
1664,-2.1731442082165153
1665,-2.1641851493920585
1666,-2.164855949066191
1667,-2.197541910828227
1668,-2.2374853083482753
1669,-2.216203539171772
1670,-2.2431764861537746
1671,-2.183352018156516
1672,-2.2067119152368178
1673,-2.198346100195063
1674,-2.1734567266556857
1675,-2.1883410753969352
1676,-2.268394872015228
1677,-2.200647745666773
1678,-2.317217032410235
1679,-2.252679780622719
1680,-2.298419855898586
1681,-2.2911304367039858
1682,-2.263148376919503
1683,-2.2630716508782234
1684,-2.2878954500407613
1685,-2.27729120591236
1686,-2.2423390323324797
1687,-2.3374014930300366
1688,-2.2668213466529266
1689,-2.1471810718661235
1690,-2.1659877392600277
1691,-2.2318117516616565
1692,-2.2319798538394173
1693,-2.00483780584575
1694,-1.9505961156088427
1695,-2.237858207145677
1696,-2.050437852326919
1697,-2.112962151068719
1698,-2.1599004164249798
1699,-2.0046211868872654
1700,-2.0937894936613843
1701,-2.1268491210532705
1702,-1.892998367743911
1703,-1.9830273237529965
1704,-2.234979332817331
1705,-2.240908082343067
1706,-2.248124865110056
1707,-2.239097056461223
1708,-2.2325451985024114
1709,-2.241133853754428
1710,-1.9815918719022632
1711,-1.9996818710010902
1712,-1.96773978461582
1713,-2.2183552088738168
1714,-2.2178751672904555
1715,-1.9934534319761212
1716,-1.9627552026136446
1717,-2.234295353054152
1718,-2.0306353399075383
1719,-1.9430102949978876
1720,-2.2473233345346064
1721,-2.2412250443224404
1722,-2.2361114904270374
1723,-2.240407929019191
1724,-2.2369557717696633
1725,-2.2400946944106988
1726,-2.2268304755386232
1727,-2.2414359427888977
1728,-2.240130229554686
1729,-1.9314506903846589
1730,-2.2375595191543547
1731,-2.2366102153383105
1732,-1.9453217668613754
1733,-2.2281706711286944
1734,-2.249642041385066
1735,-2.241461871367547
1736,-2.254044709410943
1737,-2.231271615576539
1738,-2.2364840476236263
1739,-2.2327843265566125
1740,-2.2464605788294016
1741,-2.2393365689822153
1742,-2.2366217964608537
1743,-2.23412746733485
1744,-2.2413195679090965
1745,-2.232919043093594
1746,-2.2248379565456426
1747,-2.2395248658733027
1748,-2.2433449858822407
1749,-2.234226797115462
1750,-2.2428889028169374
1751,-2.2182506069013184
1752,-2.2296658700574277
1753,-1.9890887989950365
1754,-2.232840179297544
1755,-2.2336788148480924
1756,-2.22913139835912
1757,-2.2343751791183855
1758,-2.235533698612303
1759,-2.237846120795732
1760,-2.2469311005843577
1761,-2.242666270507395
1762,-2.2317982907479585
1763,-2.238799809160139
1764,-2.24330564933419
1765,-2.248544543604913
1766,-2.241558406387097
1767,-2.2401532083079383
1768,-2.2342584346364016
1769,-1.887976409102709
1770,-2.232281279098344
1771,-2.2287584235666693
1772,-2.22093032439285
1773,-2.2156693778584953
1774,-1.9488765555412815
1775,-2.2313333056375715
1776,-2.239917301156231
1777,-2.238879169414684
1778,-2.2454983299270665
1779,-2.236557267079454
1780,-2.2374485257077166
1781,-2.240467365827294
1782,-2.3143027606367528
1783,-2.262060554742022
1784,-2.243165825552066
1785,-1.9091958634250608
1786,-2.251026179795027
1787,-2.238835415479819
1788,-1.9129237416499043
1789,-2.2443862266340764
1790,-2.235729438729469
1791,-2.241855940288213
1792,-2.2420645560714654
1793,-2.2429678994744333
1794,-2.279001664263693
1795,-2.2161878024173305
1796,-2.2462951747296453
1797,-1.9445663644193323
1798,-2.242193566575847
1799,-2.2389823415798293
1800,-2.220060197192003
1801,-2.319191001817048
1802,-2.3254958572675943
1803,-2.2463397488282406
1804,-2.2441068299887603
1805,-2.2442366741355424
1806,-2.2434128317328965
1807,-2.251190968943244
1808,-1.9849523024789992
1809,-2.2478541730660346
1810,-2.2411602243453133
1811,-2.234314563655056
1812,-2.250307969270354
1813,-1.9980734562359028
1814,-2.254676106858713
1815,-2.232555566231593
1816,-2.2475202021283645
1817,-2.243058509722571
1818,-2.228847805389129
1819,-2.238852372842101
1820,-2.1608189601026235
1821,-2.212125358309514
1822,-2.233408391398192
1823,-2.2537837885405043
1824,-2.2376601293146092
1825,-2.2467476879121087
1826,-2.2392584738939663
1827,-2.246717365599158
1828,-2.2407623280539855
1829,-2.3286136719339714
1830,-2.386216171152375
1831,-2.2333450757926823
1832,-2.2015467478448123
1833,-2.304907943387313
1834,-2.2926995036588655
1835,-2.315066076755997
1836,-2.316073995624818
1837,-2.3215281088193453
1838,-2.245008302674828
1839,-2.2439513267161333
1840,-2.307994064822629
1841,-2.300022446060423
1842,-2.3629235617925666
1843,-2.3197453810557636
1844,-2.2552766226526084
1845,-2.278004210626336
1846,-2.1594680116237597
1847,-2.353559735826966
1848,-2.3290660183147773
1849,-2.3487781880667993
1850,-2.318191133657267
1851,-2.3209230966864838
1852,-2.3074171374178754
1853,-2.3287187632614197
1854,-2.346836388746815
1855,-2.3381060281846753
1856,-2.3077886952161335
1857,-2.337090209521102
1858,-2.342599064974145
1859,-2.2686560952172448
1860,-2.3077572567660045
1861,-2.3252202912123776
1862,-2.31494956645981
1863,-2.3444468669907614
1864,-2.2998344285722165
1865,-2.3191332652180625
1866,-2.346591131861956
1867,-2.2922422334743255
1868,-2.338867852532864
1869,-2.3530268074955694
1870,-2.365128641526521
1871,-2.3563375562219497
1872,-2.3582744182837594
1873,-2.3893773419702438
1874,-2.2461580253535884
1875,-2.2362361767514147
1876,-1.8866860745257
1877,-1.9019800697195142
1878,-2.23517037815583
1879,-2.2493639338511673
1880,-2.2393075372552804
1881,-2.243344114893167
1882,-2.233295713058342
1883,-2.2381858464269206
1884,-2.3771640446475795
1885,-2.3572946632610363
1886,-2.354991497654008
1887,-2.248763773950807
1888,-2.2374220644717875
1889,-2.249031860135827
1890,-2.2432446209103074
1891,-2.2357079977809287
1892,-2.236128592409732
1893,-2.240094969001926
1894,-2.2292283853327417
1895,-1.946300921224866
1896,-2.246213428510703
1897,-2.246943242808171
1898,-2.2505500389700015
1899,-2.247481975126699
1900,-2.25168825254709
1901,-2.2409825772030634
1902,-2.246478769775118
1903,-2.2396298367824805
1904,-2.230102278854219
1905,-2.232310530136104
1906,-2.231667901030986
1907,-2.239878131901242
1908,-1.882855184224673
1909,-2.2499658300777847
1910,-1.94188605345481
1911,-2.2444051187659815
1912,-2.2476450880417937
1913,-2.241159825882696
1914,-2.0816900489577868
1915,-1.9201815275789662
1916,-2.2365819512235183
1917,-2.2467531709197632
1918,-2.2384596466002638
1919,-2.239333473005345
1920,-2.2380121668565334
1921,-2.2444890323114977
1922,-2.2311827264440933
1923,-1.8977082755873276
1924,-2.0303095791762225
1925,-2.238937545153673
1926,-2.240138787508575
1927,-2.2428830887666087
1928,-2.236542095951641
1929,-1.912330902488745
1930,-2.240217668172501
1931,-1.9378453119362715
1932,-2.22459172668204
1933,-2.240261078439583
1934,-1.88193056103297
1935,-2.2505896536832646
1936,-2.23037562281645
1937,-2.23348019812513
1938,-2.2453085043974217
1939,-2.2299231079250803
1940,-2.2370824624516965
1941,-2.237807420994595
1942,-2.239761360242203
1943,-2.2523985798456554
1944,-2.2278115802811405
1945,-2.2438941452811547
1946,-2.2365438013053955
1947,-1.8951015964687912
1948,-2.22772343997754
1949,-2.2349387202882887
1950,-2.2329076616408896
1951,-1.9381959155629465
1952,-2.2418168202275126
1953,-2.237677445087247
1954,-2.2397762150087615
1955,-2.2421222699861953
1956,-2.248060304773169
1957,-2.2475783261328033
1958,-2.239381617610415
1959,-2.2402911665630962
1960,-1.9149896801853523
1961,-2.2566154671851595
1962,-2.2507798218416495
1963,-2.2446406604640403
1964,-2.245765160727095
1965,-2.2468114890659496
1966,-2.255027315864892
1967,-2.242027821396739
1968,-2.239646102211164
1969,-2.240351926116569
1970,-2.2376927954822468
1971,-2.2430929648702436
1972,-2.245511621545038
1973,-2.2506901926304757
1974,-2.255827575401345
1975,-2.241988170716867
1976,-2.2448863924309
1977,-2.249775881692968
1978,-2.2493609654222744
1979,-2.2785346323352624
1980,-2.3064071946566616
1981,-1.8866363900802372
1982,-2.2289193257072553
1983,-2.243866775971961
1984,-2.08235014025445
1985,-2.312436756976692
1986,-2.238590108502914
1987,-2.2381962295666815
1988,-2.29914265060032
1989,-2.2523471360217946
1990,-2.2900976618099453
1991,-2.2631830984882857
1992,-2.281724464452747
1993,-2.238971757783847
1994,-2.3015586239017702
1995,-2.286177264140392
1996,-2.2441619201037613
1997,-2.252824426995841
1998,-2.2360816605381983
1999,-2.2309993414742153
2000,-2.237739715269827
2001,-2.2469790799259806
2002,-2.234888547030627
2003,-1.9107603298051163
2004,-2.2460924951882673
2005,-2.24138166767369
2006,-2.2423394720178673
2007,-2.218218099465995
2008,-2.272301497025472
2009,-2.2477192020724472
2010,-2.243694555462735
2011,-2.245427158483795
2012,-2.304197408279937
2013,-2.238998021817575
2014,-2.3094812713577277
2015,-2.3011094528638796
2016,-2.244527330146493
2017,-2.316195937350508
2018,-2.238753269393525
2019,-2.2444167182431536
2020,-2.2449952067414043
2021,-2.2997991682634336
2022,-2.314612351488526
2023,-1.916698925598433
2024,-2.2712732126796613
2025,-2.2250270189772903
2026,-2.2792396469886906
2027,-2.206933119479369
2028,-2.219096269535138
2029,-2.2700649980279284
2030,-2.310007667962664
2031,-2.209363288712369
2032,-2.28657934117442
2033,-2.238909565964849
2034,-2.2130753719027556
2035,-2.2509598865048694
2036,-2.2369735378504636
2037,-2.2196504673465487
2038,-2.256713880385237
2039,-2.2860651861761205
2040,-2.2588441139542272
2041,-2.281257206873746
2042,-2.290902374052349
2043,-2.299859921389042
2044,-2.234177203304985
2045,-2.2402296402323896
2046,-2.246575651227729
2047,-2.220652016210077
2048,-2.2502313086101147
2049,-2.2676705468566447
2050,-2.2476414612092888
2051,-2.2459619931275445
2052,-2.250791955864773
2053,-2.2374748889998743
2054,-2.239690507642271
2055,-2.2591403199628033
2056,-2.243136862925305
2057,-2.2376789073580308
2058,-2.2441851074634256
2059,-2.243465744742085
2060,-2.2394564407254465
2061,-2.240503842463063
2062,-2.2358672096413534
2063,-2.235199472771941
2064,-2.2540594084284167
2065,-1.930301950661413
2066,-1.9195380689720383
2067,-2.236580916773962
2068,-2.246847705551447
2069,-2.2245345730674555
2070,-2.2417119567319244
2071,-2.2537362395761695
2072,-2.2425961842644666
2073,-2.2388479383384636
2074,-2.2393869350911437
2075,-2.2401776368607713
2076,-2.251802268212507
2077,-2.045441735330809
2078,-2.2311143052239966
2079,-2.240437557223599
2080,-1.9158436787035378
2081,-2.2318499282464668
2082,-2.2319527965125223
2083,-2.2393378507864723
2084,-2.233826152097641
2085,-2.2306761198178964
2086,-2.245316563768172
2087,-2.245255431755226
2088,-2.235811834760051
2089,-2.2364700088968434
2090,-2.240611740931148
2091,-2.037875045879968
2092,-1.9971829166340824
2093,-2.227857967157345
2094,-2.2254176727829127
2095,-2.2385386794868425
2096,-2.244093129517057
2097,-2.249163021755921
2098,-2.242063031946028
2099,-2.238879290658497
2100,-2.248161339791416
2101,-2.2347967041730596
2102,-2.2492986764677307
2103,-2.292324741122061
2104,-2.234174994857215
2105,-2.241104503417363
2106,-2.2460109847540255
2107,-2.250659444398795
2108,-2.2359831539119726
2109,-2.3303770587530317
2110,-2.258160702870406
2111,-2.265791283156485
2112,-2.3027710580455425
2113,-2.279113229254432
2114,-2.250470799589278
2115,-2.301661772730945
2116,-2.2754504041991517
2117,-2.252570885399197
2118,-2.273391168844374
2119,-2.3087747616311165
2120,-2.290045231158245
2121,-2.231171713211251
2122,-2.241309246500133
2123,-2.2142291242619843
2124,-2.2399536561695115
2125,-2.242403875680863
2126,-2.2431632354071827
2127,-2.2420074103749976
2128,-2.244917700366787
2129,-2.2867853082314396
2130,-2.2415513182872915
2131,-2.245643870228648
2132,-2.2406470549640067
2133,-2.243282318363364
2134,-1.923122004933034
2135,-2.0197564478380725
2136,-2.14019245830504
2137,-2.0724648440931928
2138,-2.132212409271127
2139,-1.9087364702216063
2140,-2.2451223572252115
2141,-2.2369705921712457
2142,-2.2363883596651135
2143,-2.2387315883714014
2144,-2.2350833703252326
2145,-2.2502664481028365
2146,-2.242025882735922
2147,-2.2503608297640354
2148,-2.261344398507824
2149,-2.299216293423002
2150,-2.270598306319836
2151,-2.2593327917873514
2152,-2.2697274176663043
2153,-2.3021666565428056
2154,-2.27488516873232
2155,-2.317192914821381
2156,-2.2680749120395087
2157,-2.3639774305951238
2158,-2.3193045800979055
2159,-2.31254427074786
2160,-2.3297200754974505
2161,-2.3319825152325446
2162,-2.2756913374593353
2163,-2.308142241815328
2164,-2.3315113076596843
2165,-2.0760160426331664
2166,-2.2371435826467456
2167,-2.254840705184975
2168,-2.2345498716695884
2169,-2.2434517476056364
2170,-2.2675338947077983
2171,-2.2458247188411544
2172,-2.245359987242103
2173,-2.242446319147245
2174,-2.238348233980989
2175,-2.248231007069269
2176,-2.2200218489629475
2177,-2.2339937286693834
2178,-2.24372560685904
2179,-2.2404601969823394
2180,-2.226389675087535
2181,-2.2485445690754062
2182,-2.2496867734619808
2183,-2.243998652389781
2184,-1.912523768912018
2185,-1.9630428540801617
2186,-1.9384758787112635
2187,-2.2396197447341817
2188,-2.2368458075706408
2189,-2.245252708909047
2190,-2.2106002105831593
2191,-2.2355209376041065
2192,-2.314592370101148
2193,-2.2663111598956385
2194,-2.252374251791014
2195,-2.2412159758065506
2196,-2.243948663059653
2197,-2.314552433796357
2198,-2.3040172783948356
2199,-2.2398498339518302
2200,-2.1045204918172016
2201,-2.1112895116496397
2202,-2.2233281821914646
2203,-2.248718829227974
2204,-2.2331153724303885
2205,-2.233346958363639
2206,-2.234790211853954
2207,-1.91395904327019
2208,-2.2413565689934125
2209,-2.242976402756412
2210,-2.2403454969505807
2211,-2.2432624313520075
2212,-2.242062594267228
2213,-2.243049259292847
2214,-2.244349485277091
2215,-2.243628236163244
2216,-2.2425218683348325
2217,-2.243859688371797
2218,-2.249842589518246
2219,-2.235956206742318
2220,-2.237378521464226
2221,-2.2422972883081598
2222,-2.279013552235404
2223,-2.2650547257494402
2224,-2.269865459194204
2225,-2.2721652311090383
2226,-2.232954176849087
2227,-2.240756484274449
2228,-2.2463635297634763
2229,-2.2754987558435777
2230,-2.2404921407533664
2231,-2.241410366278479
2232,-2.2491256425323853
2233,-2.2440945054395676
2234,-2.239861461495278
2235,-2.2254567771057867
2236,-2.264724666858003
2237,-2.2408640669893996
2238,-2.288055730045056
2239,-2.2522532366035803
2240,-2.2435766368245087
2241,-2.2579928776738005
2242,-2.2424832054883375
2243,-2.247505446165883
2244,-2.2363053495208165
2245,-2.228537796816046
2246,-2.189539555288743
2247,-2.2176926471277385
2248,-2.2523945970241233
2249,-2.262458678951554
2250,-2.2596367371509656
2251,-2.2699282342982734
2252,-2.272128955692832
2253,-2.2472162686839305
2254,-2.264879547521863
2255,-2.249958269873902
2256,-2.2847676433799315
2257,-2.2569854534787
2258,-2.2404132076489263
2259,-2.2457490958100728
2260,-2.298537072112634
2261,-2.2863312080745093
2262,-2.2410220188027012
2263,-2.2394655102868413
2264,-2.2633693426615555
2265,-2.2592616177873768
2266,-2.2588589215386494
2267,-2.3061504969340567
2268,-2.2784039455284546
2269,-2.2844116132346883
2270,-2.289389381007232
2271,-2.2693990315876467
2272,-2.2480754308925195
2273,-2.262287828744382
2274,-2.2107607002541654
2275,-2.2690477236352233
2276,-2.276661141696815
2277,-2.223730743473607
2278,-2.2361828197407636
2279,-2.1781902690866746
2280,-2.2493186770174445
2281,-2.2374387244718648
2282,-2.2462625375527234
2283,-2.253325067644404
2284,-2.34367100765838
2285,-2.283160351126529
2286,-2.2262317913045755
2287,-2.3057266492282036
2288,-2.2663777468628408
2289,-2.2122460233234693
2290,-2.2736713560072146
2291,-2.1966278270683497
2292,-2.205656064601872
2293,-2.2053482094617385
2294,-2.254606527167926
2295,-2.0972412919909362
2296,-2.2414171218143597
2297,-2.239950437475513
2298,-2.2378450940784953
2299,-2.2454160207435714
2300,-2.2376840143971375
2301,-2.2352055663889927
2302,-2.245737792573674
2303,-2.207014969285981
2304,-2.1938922449518294
